1019389160706720000,1017291046411980000,3
1021585286373500000,1052825830662690000,4
1083219179233010000,1017218285589120000,4
1088621578243590000,1056827545137890000,4
1096233521229710000,1095200050545820000,3
1096233521229710000,1095199849575740000,4
1061853396980040000,400810556859532,3
1096233521225510000,1095200237355920000,1
1096233521225510000,1095200050545820000,3
1096233521225510000,1095199849575740000,2
1096233521233900000,1095200050545820000,5
1096233521233900000,1095199849575740000,1
335392079628437,1095200050545820000,5
711056776075676,1095199849575740000,4
711056776075676,1095200237355920000,5
335392079628437,1095199849575740000,5
1096233521229710000,1095200237355920000,2
1102866958410000000,1095199849575740000,3
1096233521233900000,1095200237355920000,4
1101052069685180000,1052903795475950000,2
1101052069685180000,1016608336760690000,3
1101052069685180000,1052906445584020000,5
1101052069685180000,1016228780849660000,3
389376475838363,1095200050545820000,2
389376475838363,1095200237355920000,2
1096233521229710000,1095200607209640000,3
335392079628437,1095200237355920000,5
1101050073795590000,1016253632356710000,4
972903243240810,262311263254202,4
1102501631306180000,1052903795475950000,5
721784388387374,1090865773737840000,1
529124686987255,1091167884245600000,2
892085474815299,1090884099021120000,3
350684124371674,1090896934140810000,3
274041999386662,109124676426057,4
663184089272454,1090865773737840000,2
663184089272454,1090868750674470000,4
301655866486631,1090879855559880000,3
93353569594541,1090879855559880000,2
426705513546900,1090868750674470000,4
1101050073795590000,1064156470834220000,4
1102371092981030000,1016209397293150000,5
454885723492955,1090884099021120000,4
1100640125911910000,1052906445584020000,1
673343467221915,109124676426057,1
677624373396508,1090897095717980000,3
453994654541830,109124676426057,3
641097187661656,821990543810641,2
641097187661656,1090875090151060000,3
541669032109593,1091167884245600000,3
541669032109593,1090897095717980000,1
299573407787432,109124676426057,3
310027610799323,387972674693886,4
310027610799323,676750652190997,5
310027610799323,265811959529120,2
17587912285316,1090868750674470000,3
182539754717182,397775033859326,4
413732358639810,1090879683874430000,4
316185342442416,676750652190997,4
413732358639810,627278399306608,5
316185342442416,1090880030860820000,5
963442946750151,1090879855559880000,5
611730385210113,404268117066722,5
390017766868712,1090868750674470000,3
390017766868712,392273309074596,5
171385316337817,1090884099021120000,4
722412058825057,1090865773737840000,3
722412058825057,773471698885291,1
492023030754200,1090879683874430000,2
218358658457508,304332462422859,4
218358658457508,109124676426057,3
583455630190163,1090879855559880000,5
619696026313766,1090880030860820000,3
619696026313766,1090879855559880000,1
478312899804034,1090880030860820000,3
478312899804034,1090896934140810000,4
288839517430252,1090880030860820000,3
350512437848851,1090879683874430000,3
88082528755145,109124676426057,1
164115057479697,1095200050545820000,2
1103520272617250000,1017218285589120000,4
712160541407913,109124676426057,3
1103520272617250000,1064162380969260000,4
1103520272617250000,1063794297180110000,4
1103520272617250000,1063798968980450000,3
501112383325688,1091167884245600000,1
568882660538780,109124676426057,3
164115057479697,1095199849575740000,4
246107060691441,397775033859326,4
246107060691441,466074116962099,3
228313571054780,109124676426057,2
228313571054780,203526847254044,1
228313571054780,466074116962099,2
394384730043248,1090884099021120000,4
280008293949075,109124676426057,2
850503174448854,355857158411161,3
697626480551088,262311263254202,1
720993974917562,1090879855559880000,4
430591145931362,1103952183194180000,1
430591145931362,1103952834313740000,1
38108889980343,1103952834313740000,2
430591145931362,1103951619173540000,1
753872350560382,1103952834313740000,3
152205644317162,1103952834313740000,2
992514320642235,1103952834313740000,4
185901632705611,1103952834313740000,4
753872350560382,1103952183194180000,2
123296898904533,1103951619173540000,4
658454829508862,1103952834313740000,2
658454829508862,1103952183194180000,4
659700723979343,1103951619173540000,2
458416678438351,1103952834313740000,4
124521084245779,1103952834313740000,4
123296898904533,1103952183194180000,3
722710253412565,1103951619173540000,2
568882660538780,1103952834313740000,2
421849360151076,397775033859326,4
744349941373197,1103952183194180000,1
185901632705611,1103952461578530000,2
850503174448854,1103952183194180000,4
722710253412565,1103952461578530000,3
195503935399934,1103952183194180000,4
615561778299102,1103952183194180000,4
314225745680020,1103952461578530000,4
114074531117523,1103952834313740000,2
195503935399934,1103952461578530000,3
124521084245779,1103952183194180000,4
612401842710005,1103951619173540000,1
751603151440250,1103952834313740000,4
421849360151076,676750652190997,3
612401842710005,1103952461578530000,3
421849360151076,550769725396083,3
195503935399934,1103951619173540000,2
658454829508862,1103952461578530000,1
992514320642235,1103951619173540000,4
634752296502471,1103952183194180000,4
722710253412565,1103952834313740000,3
612401842710005,1103952183194180000,4
751603151440250,1103952461578530000,2
634752296502471,1103952834313740000,3
123296898904533,1103952834313740000,4
634752296502471,1103952461578530000,2
262049932276876,1103952183194180000,5
124521084245779,1103952461578530000,4
568882660538780,1103952461578530000,2
124521084245779,1103951619173540000,2
164115057479697,1103951619173540000,1
612401842710005,1103952834313740000,3
114074531117523,1103952461578530000,2
262049932276876,1103952834313740000,2
722710253412565,1103952183194180000,4
741981751976517,1103952834313740000,5
195503935399934,1103952834313740000,3
914546427237378,1103952183194180000,2
992514320642235,1103952461578530000,4
164115057479697,1103952461578530000,2
914546427237378,1103951619173540000,1
262049932276876,1103951619173540000,3
731308996427160,1103952183194180000,1
731308996427160,1103951619173540000,4
824040623217859,1103951619173540000,3
824040623217859,1103952834313740000,2
824040623217859,1103952183194180000,2
114074531117523,1103952183194180000,5
114074531117523,1103951619173540000,3
155137938591780,1103952183194180000,4
27039491596668,1103952183194180000,1
155137938591780,1103951619173540000,5
900630903337738,1103951619173540000,2
27039491596668,1103951619173540000,2
17001081273892,1103952183194180000,3
720993974917562,1103952183194180000,4
17001081273892,1103951619173540000,4
720993974917562,1103952834313740000,1
720993974917562,1103951619173540000,4
713472376310706,1090884099021120000,2
670759773506559,1103952183194180000,3
699258618708009,1103951619173540000,1
670759773506559,1103951619173540000,3
741981751976517,1103951619173540000,4
741981751976517,1103952183194180000,4
379697403292821,1103951619173540000,2
379697403292821,1103952183194180000,2
421849360151076,1090879855559880000,4
854170617511654,1103952183194180000,2
104152260445200,1103952183194180000,4
104152260445200,1103951619173540000,4
152205644317162,1103952183194180000,3
152205644317162,1103951619173540000,2
854170617511654,1103951619173540000,1
854170617511654,1103952834313740000,2
626674474800633,1103952461578530000,5
742662887780613,1103952183194180000,4
626674474800633,1103951619173540000,4
249696817481607,1103951619173540000,3
478059442227761,1090884099021120000,1
194691033283892,1103951619173540000,2
614922267026195,109124676426057,2
292090282116169,1103952183194180000,4
292090282116169,1103951619173540000,4
478059442227761,109124676426057,3
271878831341749,1090884099021120000,4
824040623217859,1103952461578530000,4
478984625524826,1103952183194180000,1
185901632705611,1103952183194180000,2
493270699394187,262311263254202,2
478984625524826,1103951619173540000,3
851423532563656,1103952834313740000,2
199520870297700,1103952183194180000,2
92267115686337,109124676426057,2
96033568583460,1103952461578530000,2
798075004292721,109124676426057,1
448934474446749,1090884099021120000,2
614922267026195,1090884099021120000,5
90812687846657,1103951619173540000,3
777209337593251,1103952834313740000,3
479833251312219,1103951619173540000,2
287761481746809,1103951619173540000,3
96033568583460,1103952183194180000,2
465771614076357,1103951619173540000,3
465771614076357,1103952183194180000,1
186581840912422,1103952183194180000,5
96033568583460,1103951619173540000,3
186581840912422,1103951619173540000,3
199520870297700,1103951619173540000,5
163911860588855,1103952183194180000,4
624540735617783,109124676426057,5
163911860588855,1103951619173540000,4
180035256017032,1103952183194180000,4
180035256017032,1103951619173540000,4
163911860588855,1103952834313740000,4
341765477640335,732677135367577,5
341765477640335,265811959529120,1
851423532563656,1103951619173540000,1
851423532563656,1103952183194180000,5
971123963567543,1103952834313740000,5
971123963567543,1103952183194180000,3
971123963567543,1103951619173540000,2
246107060691441,109124676426057,3
754215198340094,1103951619173540000,2
754215198340094,1103952183194180000,5
246107060691441,34612060556758,2
623164494170960,1090884099021120000,4
154678372810295,1103951619173540000,3
126313529094973,1090884099021120000,4
439748282953862,1103952183194180000,2
439748282953862,1103951619173540000,3
547007661822259,1103952183194180000,1
478984625524826,1103952834313740000,3
875718763913697,1103951619173540000,3
368251579225297,1090865773737840000,4
368251579225297,1090879683874430000,5
368251579225297,627278399306608,2
305812552856106,1103951619173540000,3
305812552856106,1103952183194180000,2
364897560668082,1103952183194180000,4
364897560668082,1103952834313740000,3
364897560668082,1103951619173540000,1
364897560668082,1103952461578530000,1
828236263085376,1103952183194180000,3
828236263085376,1103951619173540000,3
929397181542028,1103951619173540000,2
880184806771748,676750652190997,5
387266002024771,1103951619173540000,2
626674474800633,1103952183194180000,2
164115057479697,1103952183194180000,1
626674474800633,1103952834313740000,4
249696817481607,1103952183194180000,3
784050406687008,1090884099021120000,2
568882660538780,1103952183194180000,4
744349941373197,1103951619173540000,4
88178054511712,1103951619173540000,3
371196739721295,1103952183194180000,3
211470681439592,1103952183194180000,2
784050406687008,262311263254202,3
181963278150151,1103952461578530000,2
708059600282515,1103952461578530000,4
368251579225297,773471698885291,1
495201079636068,1103952461578530000,3
573652782080371,1103952461578530000,5
80346264019930,1103952183194180000,5
708059600282515,1103951619173540000,3
573652782080371,1103952834313740000,4
594073612796211,262311263254202,4
181963278150151,1103952834313740000,2
568882660538780,1103951619173540000,5
371196739721295,1103951619173540000,1
152205644317162,1103952461578530000,3
809598587276040,1103951619173540000,2
647407444796904,1103951619173540000,2
469986286452027,1103952183194180000,3
853435781647857,1103952183194180000,4
469986286452027,1103951619173540000,3
647407444796904,1103952183194180000,2
871069364129630,1103952183194180000,1
487953407213048,1103951619173540000,3
487953407213048,1103952183194180000,4
154678372810295,1103952183194180000,2
211470681439592,1103951619173540000,5
181963278150151,1103952183194180000,5
181963278150151,1103951619173540000,4
699258618708009,1103952183194180000,4
228465300266132,1103952183194180000,4
92267115686337,1090884099021120000,1
798075004292721,1090884099021120000,3
187291355046715,109124676426057,3
612832664151520,1103952183194180000,4
612832664151520,1103951619173540000,4
88178054511712,1103952183194180000,4
684807642069466,1103951619173540000,4
455155883408296,1103951619173540000,3
684807642069466,1103952183194180000,5
455155883408296,1103952461578530000,5
857820070216264,1103952183194180000,5
126313529094973,1103952461578530000,4
928043607555370,1091167884245600000,3
50364584708925,1090884099021120000,2
50364584708925,109124676426057,2
373937948955165,1103952183194180000,1
50364584708925,262311263254202,3
900630903337738,1103952183194180000,2
742662887780613,1103951619173540000,3
