1016209397293150000,98
1016198959318860000,96
1016253632356710000,94
1052903795475950000,93
914648342798136,92
349377815937043,91
1064156470834220000,90
1016210577851320000,87
1023743817709020000,85
1063794297180110000,85
571052698950332,83
297605457061534,82
550769725396083,82
198652711881932,82
1052076210521210000,81
1016223828337130000,80
588160917710662,79
419325376320002,79
298333735483078,78
1064165351425690000,77
1016207734855600000,77
1017310732285530000,76
758689623101325,76
469120986265243,75
50456961663865,75
1023742195016690000,75
1023743129855750000,74
1020130108596380000,74
510869578002830,73
1022661920379810000,73
732677135367577,73
1016213570327840000,73
172080058764740,71
1016218139816530000,71
381465878692889,70
355857158411161,70
1023742438319880000,70
829304997650259,69
1017218285589120000,67
697901454472822,66
378294658268144,65
627278399306608,65
676750652190997,63
505433321469867,63
1121017772304400000,62
1017291046411980000,62
1095200050545820000,61
1052825830662690000,60
392273309074596,60
997437258248624,59
265811959529120,58
429761622501315,58
404268117066722,58
384638789468108,58
497195528351883,57
193424784758523,55
1056827545137890000,55
747723489764820,55
1121018486627930000,55
873286411048179,54
1095200237355920000,54
1023743471246930000,54
1103952834313740000,53
586317413101268,53
1120231515634690000,53
1064162380969260000,53
1091167884245600000,52
1090879855559880000,52
1120228625381750000,52
1090868750674470000,52
1130735388416210000,51
1110084908250510000,51
1120245765224690000,51
1103952461578530000,51
1090897095717980000,50
1130735130697200000,50
1090875090151060000,50
1130734121644110000,50
1120246169517850000,50
1110420967782040000,50
54301746240166,49
1110424441647220000,49
1130740749210670000,49
1120245147529540000,49
1103951619173540000,49
1110424104534230000,49
1110084325871410000,49
1103952183194180000,48
1120245955239240000,48
466074116962099,48
1120245469698220000,48
1110085576281510000,48
469779991050977,48
1110421389968090000,47
1090875270174780000,47
829345566061647,46
1120229035177840000,46
262311263254202,46
1090879683874430000,46
1110423597321240000,45
1016223691359550000,45
1120229528100840000,45
1110421684110440000,45
375943227089888,45
821990543810641,45
109124676426057,44
1095199849575740000,44
1090884099021120000,44
1023746357368480000,44
1110424735265280000,44
181781449524482,42
1023742741932960000,42
1090880030860820000,42
1130740469647720000,41
531061373214294,41
1095200607209640000,41
110125104067963,41
1110085247091550000,41
34612060556758,41
1052906445584020000,40
1120230078829720000,40
1121018097723670000,40
397775033859326,39
698148220496390,39
1090865773737840000,38
352681883939245,38
637628163804885,37
400810556859532,37
257267377578902,37
682148357557271,36
857765537554179,36
543201322241873,36
304332462422859,35
1100331916403580000,35
107676233265247,35
1016608336760690000,33
1023743286886290000,33
1016221447545320000,33
387972674693886,32
238203470817025,31
451060351404417,31
1023742886221210000,30
1023742586680800000,27
1130740952697320000,25
203526847254044,24
1121022901392940000,23
1063798968980450000,22
314998624208382,22
274174405517219,20
773471698885291,19
739162060189211,14
1016872212781740000,13
1090896934140810000,10
16090907171453,10
207895338728926,9
2848545092016,8
1016216459943250000,5
1106044846643000000,2
1016228780849660000,2
1023746180511460000,0
1016214105168710000,0
1023743648380780000,0
