1103952183194180000,139060
1103951619173540000,125646
109124676426057,92774
1110420967782040000,86417
1110421389968090000,84963
1110421684110440000,84497
1120245765224690000,73509
1120246169517850000,73021
1120245955239240000,67468
1120245469698220000,67060
1120245147529540000,58994
1110084325871410000,52648
1103952834313740000,51976
1110085576281510000,46998
1110084908250510000,45272
1110424104534230000,44131
1130735388416210000,35827
262311263254202,35574
1130735130697200000,34702
1110085247091550000,33748
1110423597321240000,33701
1103952461578530000,31866
1110424441647220000,31158
1130734121644110000,29954
1120229528100840000,29925
1110424735265280000,24075
1121018486627930000,15541
1120228625381750000,13371
1120231515634690000,12453
1120230078829720000,10877
1121017772304400000,9873
1121018097723670000,9736
1120229035177840000,8627
1090884099021120000,8255
265811959529120,6698
181781449524482,6141
1095200050545820000,6078
1130740749210670000,6013
1095199849575740000,5998
110125104067963,5862
627278399306608,5682
676750652190997,5632
1090879855559880000,5519
375943227089888,5027
1095200237355920000,4967
304332462422859,4849
637628163804885,4779
873286411048179,4493
404268117066722,4480
531061373214294,4395
857765537554179,3959
1121022901392940000,3726
1091167884245600000,3667
397775033859326,3652
387972674693886,3359
773471698885291,3286
1130740952697320000,3256
1090865773737840000,3208
193424784758523,3155
1090880030860820000,2982
429761622501315,2854
378294658268144,2745
203526847254044,2695
34612060556758,2689
107676233265247,2600
392273309074596,2256
829345566061647,2188
1090875090151060000,2174
1090879683874430000,2096
1130740469647720000,2024
571052698950332,1953
451060351404417,1943
747723489764820,1918
1090868750674470000,1877
466074116962099,1779
1052903795475950000,1751
586317413101268,1715
257267377578902,1680
821990543810641,1505
384638789468108,1469
505433321469867,1466
274174405517219,1436
469120986265243,1388
997437258248624,1373
697901454472822,1340
1090896934140810000,1330
1090875270174780000,1296
1090897095717980000,1098
314998624208382,1050
419325376320002,989
588160917710662,975
1017310732285530000,963
1016608336760690000,951
1016216459943250000,903
355857158411161,869
381465878692889,865
739162060189211,864
1017218285589120000,862
1023743471246930000,857
732677135367577,852
1016228780849660000,816
1016209397293150000,810
172080058764740,789
352681883939245,765
1020130108596380000,765
1016207734855600000,745
1052906445584020000,744
1016253632356710000,715
1023743286886290000,711
298333735483078,710
469779991050977,701
1100331916403580000,675
207895338728926,671
1023742438319880000,641
1064156470834220000,632
1016223691359550000,603
1016223828337130000,585
543201322241873,583
1016872212781740000,549
1052076210521210000,542
1016210577851320000,541
758689623101325,520
1023742586680800000,512
50456961663865,506
1016221447545320000,489
297605457061534,478
1023742886221210000,440
1106044846643000000,433
1023743817709020000,427
400810556859532,416
1064162380969260000,391
497195528351883,386
1064165351425690000,371
1023746180511460000,344
1017291046411980000,335
1023746357368480000,315
550769725396083,295
1016213570327840000,281
2848545092016,271
1063794297180110000,241
510869578002830,209
1023742195016690000,185
1095200607209640000,183
682148357557271,168
198652711881932,147
1016198959318860000,132
1063798968980450000,111
54301746240166,109
238203470817025,99
1023742741932960000,98
698148220496390,87
1052825830662690000,86
1023743129855750000,68
1023743648380780000,59
829304997650259,56
1016214105168710000,39
16090907171453,31
349377815937043,24
1016218139816530000,16
914648342798136,13
1022661920379810000,12
1056827545137890000,2
