0.11752514,0.13757792,0.11306957,-0.18440068,-0.27376947,-0.15925965,-0.0015664813,0.21460004,0.19116783,-0.013415708,-0.11027871,-0.26155278,0.19700384,-0.25817087,0.2978894,-0.18950866,0.09029309,-0.2800785,0.2775925,0.08331748,-0.029930176,0.143189,0.23673104,0.10200341,-0.297686,0.23314601,-0.059647966,-0.012949019,0.15089579,-0.07724998,0.11007456,-0.024287049
-0.1408471,0.31762305,0.33087772,0.28450498,-0.21394148,-0.3057243,-0.20612377,-0.039203316,-0.08109695,-0.24752115,-0.13470422,0.18776226,0.20763999,-0.24201329,0.06115359,-0.19693792,-0.1264844,-0.23680235,-0.037232168,0.08841691,-0.04335796,0.10258535,-0.15333244,-0.17153132,0.0058387276,0.2169545,0.28269354,0.24388258,0.034910187,0.117209226,-0.18519439,-0.18509768
0.2194243,-0.16446133,0.17151855,-0.079718135,0.049022682,0.019257717,-0.07977294,0.046795174,-0.027580649,-0.13108355,-0.012417129,-0.116241336,-0.069354214,0.16972215,0.32147884,-0.11327666,0.24003783,0.23026295,0.17935286,0.12498632,0.040716805,-0.26364493,-0.1259202,0.2951935,0.28834692,-0.118484154,-0.017955085,0.023119587,-0.27296624,-0.18912001,0.1152626,-0.020089535
0.17642154,-0.07440388,0.12259806,-0.13214368,-0.19948363,0.028380096,-0.1467825,0.1019019,0.2098147,0.06311563,-0.22384533,-0.08103043,-0.08722741,0.09252663,-0.17819998,0.08974547,0.16804212,-0.075675994,0.24728204,0.19147912,-0.22694702,-0.21286964,0.075004816,-0.06618059,-0.29233283,0.21854827,0.07763938,0.08505587,-0.26978976,0.14496239,-0.023599092,0.04496328
-0.11343174,0.2657248,-0.2477567,0.0815274,0.21177344,-0.032310132,-0.27190173,-0.059884526,-0.0035316972,-0.13642973,0.32814282,0.10624304,0.10389812,0.23515517,-0.09681179,0.26181203,-0.07271052,0.12026691,0.28625312,-0.23427679,0.050503034,0.050901245,0.08800479,-0.2619243,0.19265623,0.31654698,-0.2751559,0.08225998,0.19297327,-0.09030589,-0.106407925,-0.29567555
0.20612866,-0.10608947,0.066015504,0.17273341,-0.1104935,-0.08873303,-0.28973338,-0.021958046,0.13978446,0.09175671,-0.10167742,0.031954315,-0.12532184,-0.25707054,-0.12686314,-0.23259039,0.031301316,0.080308825,-0.059375346,0.18545185,-0.27695322,0.038418926,0.25077033,0.011420772,-0.20435181,-0.14813538,-0.18705998,-0.30753174,-0.2132922,-0.034000997,-0.118990846,0.04736725
0.031487186,0.26401737,0.3055916,0.102491714,0.15960217,0.19725472,0.30427223,-0.22786477,-0.062609926,-0.011594364,0.08601404,0.21171759,-0.10495656,0.2445411,0.15422595,0.081987604,-0.08945101,0.11150811,0.2543127,0.14246167,0.0803001,0.0002860229,-0.15202077,0.14181267,0.038472027,-0.035364058,0.2962957,-0.1865451,-0.16014253,0.039645553,0.05504006,0.021750772
0.25377265,-0.13798133,0.27327442,-0.016727902,0.08634571,-0.039305117,-0.26519933,0.14547831,-0.06969291,-0.12615995,0.05841451,0.10240758,0.20435703,-0.09024769,0.0885643,-0.22520173,-0.28883725,0.24648984,-0.23147355,-0.25798157,-0.10646189,0.3140728,0.012123147,-0.0274332,0.09994372,-0.047952484,-0.24792476,0.12739961,-0.10349779,-0.22593124,0.22973095,0.24062882
-0.037844755,-0.16699271,0.029219337,-0.2578295,0.028067308,-0.09771877,-0.034771938,-0.022025388,0.11813727,0.098212026,0.23276864,-0.017867362,-0.29886684,0.088563494,0.078561425,-0.0017661322,-0.08850919,-0.04716206,0.05952195,-0.28329375,0.20894715,-0.15165213,-0.11930766,-0.26232183,0.27785516,0.1972213,0.085691236,-0.0032995658,-0.20097059,-0.31215724,0.2132047,-0.018318867
0.19775496,0.14866021,-0.27434838,-0.15263593,0.16823052,-0.30326456,-0.020149017,-0.11638619,0.10973743,0.2093182,-0.27344358,-0.20564243,0.015710196,-0.015833959,-0.08879806,0.22025709,0.20448117,-0.07824021,-0.025011027,-0.04324282,-0.08842296,-0.12601258,0.24126345,0.2672847,0.28611577,-0.27755603,-0.23675412,0.25165588,0.16930987,-0.29570556,-0.043534096,-0.18786855
-0.22598353,0.028544635,0.215468,-0.1034107,0.12393676,-0.29995006,-0.22695494,0.122746736,0.1327157,0.079423495,0.059015334,-0.1877597,0.14733618,0.20591408,0.10500908,0.007171515,-0.18411839,-0.02612025,-0.09091756,0.16841388,0.2606154,0.05672519,-0.29590878,0.082873784,-0.27404243,0.32447338,0.19410971,-0.20515299,-0.20584917,0.07290819,-0.046196952,-0.3110753
-0.11338692,-0.086757675,0.31733087,-0.037296712,-0.07969798,0.27730474,-0.10783414,-0.09888121,-0.21247064,-0.27453506,-0.17512554,-0.32005104,-0.20790082,0.26409236,-0.06016417,-0.30281013,0.2116048,-0.11890312,0.052836955,-0.20164466,-0.28803223,0.17169026,0.25555336,0.27391458,0.18641037,-0.20773992,0.24688788,-0.18539084,0.10938089,0.006908005,-0.14342701,-0.19069386
-0.103317454,-0.026333624,0.31015936,-0.05467035,-0.20539056,-0.10041874,0.01789976,-0.114214614,-0.15458333,0.16537417,0.308697,0.24355085,0.22322008,0.11008065,-0.25522056,0.12530367,-0.068067424,-0.18745811,0.14758384,-0.31430882,0.021441173,0.21348049,-0.04739007,-0.21294986,0.28196007,-0.08553064,0.0056664622,0.20293817,0.13083759,0.2901845,0.19557613,-0.08847449
-0.026537111,-0.0099825645,-0.22800767,-0.21010755,0.09160259,0.04530829,-0.04002139,-0.22199269,-0.16688266,-0.07532096,0.122720994,-0.07901349,0.096833795,-0.17626032,-0.09343971,0.009593545,0.12524316,0.00010472615,0.09758489,-0.060469095,0.18769898,0.17635022,-0.18587528,0.121754624,-0.07123262,0.026861873,-0.12560813,-0.21194336,0.04012621,0.091421925,0.12396432,0.22263764
