1385238243625721,100
1830753337434263,100
1348702030581144,100
1595324134077247,100
1396397322785479,100
1932744522516377,100
1928971473061453,100
1472136185944207,100
119812958333467,100
1259789184909117,100
1752812855646771,100
1399926106817951,100
1597727924210697,100
1803706724013860,100
1271819034844468,100
1138881469274760,100
17479708648733,100
1913639387966729,100
1186773110355039,100
1654046356355814,100
1718089807516047,100
1534741232669671,100
1805119317774772,100
18696576588504,100
1984421936780607,100
1462376202887274,100
1181684412231374,100
1695960901394450,100
1381295706500574,100
1911743588663398,100
1519925436489214,100
1984123490736003,100
1116082214858459,100
128423167791611,100
1880781240650249,100
1534784354767561,100
1196839831952787,100
1743865087389820,100
1913954354742499,100
1570308656962875,100
148122467517966,100
1425638463744556,100
1474171521583731,100
1593968134926602,100
1325354465586463,100
1575744254119456,100
1128531352736550,100
1147401858258435,100
1465495732115112,100
1686996766074557,100
1338971716667499,100
157195978292446,100
120247048717222,100
1814467285586956,100
1602297131533080,100
1213873284136758,100
1272346072152579,100
1793494783149561,100
1428379835028555,100
1539369568731048,100
1695340187936406,100
1578149497116123,100
1225993893319735,100
1222568108907498,100
1364685677331579,100
1752131616465869,100
1278398242107032,100
1502806949897489,100
1576505671792203,100
1438506445324520,100
1853643585791479,100
1590483668810207,100
1463633262052790,100
1286500977619086,100
1508916519124914,100
183907030600967,100
1417845811152687,100
1734641794799493,100
1894619251503254,100
1236187740449037,100
1911527659661628,100
1623971040010425,100
16083104765120,100
1309154588085743,100
1910892437129181,100
1926045521093574,100
1447850325561920,100
1317510096651977,100
1381106602382945,100
1741152362656921,100
1363177303563037,100
1629497198042922,100
1782944210602849,100
1227968937929690,100
1362232168542437,100
1798800988866762,100
1784591321632816,100
1479750689565903,100
1321692565755632,100
1411055187146230,100
1294119127921893376,100
1784983714842222,100
1688284740492966,100
1265830300064071680,100
1316039818633384,100
1308606688005402624,100
168489315983363,100
1117042507153975,100
1289500265651848,100
1475677838992027,100
1250733988593084,100
1452921988864356,100
181842148752736,100
1737661341892240,100
1244410001900428,100
142360403614454,100
1846946934095534,100
1963130597922141,100
139306353814253,100
1917758501058219,100
1693685239826967,100
1591707597106422,100
1310470513357287,100
1206237272551504,100
166747224020536,100
1475322404387707,100
1389403608058955,100
1459695019256039,100
1707675393398548,100
172178261421786,100
1459758869800492,100
1444701191452053,100
1265178703949953,100
140797888339308,100
1646579659214783,100
1990964800110985,100
1732118872676155,100
1133265786928372,100
1433978150071555,100
1634712557899498,100
1893286595952964,100
1740272947345183,100
1440041901022234,100
188272621937350,100
1978200594874285,100
1338782696368901,100
1275733584375730176,100
1381646715460016,100
1119191677420578,100
1312629213847805,100
182274464966984,100
1405630612192331,100
1669781337184627,100
1357667054382774,100
152977684934602,100
1666535266364491,100
115343769467755,100
137033352104046,100
1432861538075713,100
1827133020225104,100
1358903217463664,100
1855770295351529,100
1577075171821820,100
122109538337317,100
1809617865653352,100
1857848870435588,100
1765661366065648,100
1269265303639010,100
1558389758279910,100
1766662467053777,100
1366554528816188,100
1109539119628760,100
1904220059424843,100
1965470596184461,100
1690058443406651,100
1285697443676830,100
1605967200925543,100
1588521431748309,100
1446442397727111,100
1169000349164940,100
1122920565421619,100
1407042644365730,100
1215506958975928,100
1239545863344842,100
1399511015414736,100
1192820158966649,100
1494294006837805,100
1998197116887380,100
1788791026723376,100
1927179500392805,100
1677309342359480,100
1878057001976349,100
1408202973574588,100
1162208761239618,100
1520370113216685,100
1719503764733210,100
1362052583472852,100
1944998454251325,100
1199309931322289,100
1274635412986050,100
1738463906327694,100
1403878875452912,100
164922464140618,100
1887927212648025,100
1207244749373984,100
1286048388375014,100
1380751413647785,100
1346348727444511,100
1573408586507112,100
1601559283772073,100
1792273841604845,100
1322170166598791,100
153101083313209,100
1134656503921986,100
1649404726595994,100
1907212968829286,100
1587704900268190,100
1574219124926458,100
1976078123763276,100
1661945246776514,100
1982525925135729,100
1288376572647821312,100
1240902770534998,100
1462488034239493,100
1599620035476628,100
1764362179454753,100
1412700803403464,100
1229136612479702,100
1293838197034524672,100
1881158473790770,100
1998940519056227,100
1771470092024160,100
1340264876690008,100
1657280491345823,100
1389348318231616,100
1924363966029476,100
1860247815829001,100
188049864478455,100
1397818200660700,100
159340706150364,100
1642772799956400,100
1982712414099567,100
1187098185706043,100
1489042962425428,100
1194398127677289,100
1697009904959248,100
1330856858129479,100
1927796802416254,100
1305508627840791,100
132207384735538,100
1749111256328515,100
157083350659425,100
1807206584892428,100
1288375384439242752,100
1595315252053845,100
1438623174502163,100
1618748362752374,100
1501397124958594,100
1225298790470975,100
1917057905268909,100
1667264374594450,100
1562125974858296,100
1139750868212199,100
1433006232076330,100
1507070449653147,100
169888641191542,100
1492783478920146,100
1718388971610357,100
1832460574649703,100
1636527686972662,100
1916909193542701,100
1854175479015498,100
1236146878671037,100
1331612187746551,100
1568288682557911,100
1713488033705845,100
114198103001525,100
183440245206877,100
1847810555107715,100
149066317313412,100
1363871048543482,100
1639587313532444,100
1891406199793709,100
1790368112540215,100
1718117685726022,100
1110106747700000,100
1856828342989858,100
1514347433591585,100
1852171659331928,100
1956780199852567,100
1665907285796392,100
1275970479730489,100
176300959173870,100
1231790465518637,100
1197302529772094,100
131105594738484,100
1692675583709660,100
1231469740375382,100
1916496748026923,100
1774105435026907,100
1266190672742846464,100
1662544533296064,100
1675108176353488,100
1215126722320100,100
1692777834546545,100
1901004247275185,100
1573333574061592,100
1305847055563560,100
1274183994414456,100
1900881234464125,100
1233416750313170,100
1392084297157902,100
1169179403380657,100
1169685005368371,100
172687990099832,100
1307983168892063744,100
1748175380516960,100
1593978196004385,100
1553411310122731,100
1741181095821020,100
1344970549778054,100
1976160967700333,100
1790202360404843,100
1941010610145526,100
1131107731844398,100
1651993907663965,100
1308629174646407168,100
1308704441305858048,100
1787998079124836,100
178119225872791,100
1304300641924422,100
1952993423634202,100
1774066596081542,100
1902200789099746,100
1730904572392725,100
1365741316569728,100
1398976677468956,100
1474123619007061,100
1842511490772023,100
1725467642513539,100
1252434908647495,100
152156398121413,100
1248842528321633,100
1983367504536516,100
1574926076992346,100
1656266507372508,100
186133652446916,100
1325598228094725,100
1809194959522406,100
1783160874418132,100
1879906544350000,100
1916314927783156,100
1551840052522569,100
1739297061915786,100
147224120280914,100
1985598264248667,100
166062070490850,100
1474650010908627,100
1493671223049677,100
1976125151828047,100
1165515897018384,100
1918126539250953,100
1514308608616058,100
1475392569299221,100
1406088599382050,100
1338894759620441,100
1964657618631290,100
1346898781458753,100
1311108543827299,100
1545530834743316,100
1868483502295318,100
1396469256278564,100
1247961690880322,100
1297455803768202,100
1966151759928233,100
1588421720628088,100
1128118309311678,100
1821538432335051,100
1133924017785046,100
1307858099616362496,100
1643805576156643,100
1330847733030885,100
1382737421787099,100
1515681061442644,100
1337475622387114,100
1404099210541787,100
1869200618815795,100
183229390050498,100
1399350686370721,100
1675715422887090,100
1449107013129728,100
1856088846787893,100
1583519145458488,100
1250078303041009,100
1464243785910535,100
1244128744345278,100
1662539532093833,100
1757566702326356,100
1879775051846890,100
1459679244514256,100
1706907474162902,100
1632988375269797,100
127174188780760,100
1249120871768445,100
1485558060450067,100
1453268647616048,100
194831642783090,100
1502191332636579,100
1654234725659931,100
1128886795722774,100
1673965446347338,100
1892674169403197,100
1364506871778990,100
1780969101731636,100
1938537565934041,100
1781257808004746,100
122521612255388,100
1898344387205638,100
189834125796178,100
1567969206318230,100
1840347515270437,100
1324604737874683,100
1880763010010833,100
1385393627346859,100
173914765449161,100
1269869764586789,100
1745479148575551,100
1266191929473777664,100
1652179538879710,100
1247511876046202,100
1465889888318153,100
1921878248380383,100
161097307187595,100
1210128107303872,100
1997619187457132,100
166976080710977,100
1956005248200153,100
1316361010369249,100
1865249194079310,100
1952024841636442,100
1233035647527347,100
1817482583054790,100
1789729129327208,100
122442889420728,100
1874090626718560,100
1199211935698252,100
1584437938951363,100
1554482056344377,100
151807736094861,100
1205968506826,100
1461961524991282,100
1857836842404526,100
1383549066617665,100
1397841164281443,100
1901194164437422,100
180207345150604,100
1379926782455227,100
1578176808150649,100
1131258019368404,100
1682201227808558,100
1317291938063960,100
1557765784261530,100
1596673807684959,100
1562299234384949,100
1185095377438790,100
1922750972139417,100
1816344111055456,100
1358224819747940,100
1729810504922466,100
120370511357086,100
1578317666033578,100
1905339605086799,100
1871559979274459,100
1370485691698720,100
159276240933012,100
1667390474739848,100
1619571390207457,100
184811214436601,100
1844866970409515,100
1371315600696313,100
1683988333385426,100
1271017227574267,100
1307981077213614080,100
1292735920622305280,100
1983648256383508,100
1308624226160422912,100
1160643429645005,100
1147973288919751,100
1469086930592625,100
1928239774823412,100
1735717525459562,100
1378431914726674,100
1570970743495012,100
1415046596354848,100
1266186854340677632,100
1397521076162831,100
1119321845582986,100
1520186979808087,100
133994917789469,100
1655212399228673,100
1552534177482625,100
1512076247960400,100
1301435264710787072,100
1878151393382019,100
129901190688741,100
1979040050859600,100
1713181331486610,100
1183414381168237,100
1251960604686253,100
1659867079611743,100
1428894070376543,100
1572195470865998,100
1163529981080004,100
1109031846848346,100
1307334185458880512,100
1398529913647593,100
1271427043966415,100
1558861399589908,100
1686223745053842,100
1834923568959276,100
1347922287274079,100
166362343790347,100
1442814151237545,100
1651722473699341,100
1921234861874240,100
1324606506456254,100
1200389051065211,100
1283180852684360,100
1687126174277743,100
1310444085216563,100
1424117662407567,100
1247018899998645,100
1536666849196578,100
1870056738024630,100
1174899169406759,100
1796702554260103,100
1656734072283594,100
1884667635787900,100
1293951564558573568,100
1118165025597591,100
1695182272880507,100
1808934466735398,100
1245907261265355,100
1439744184203207,100
1252068957548652,100
1540291376915100,100
126764816629481,100
1285770210139111424,100
1752455029406077,100
1966953919238367,100
1897894410321390,100
1772230531808203,100
1938431322517275,100
1351759966790452,100
1180542151611803,100
1536749276832443,100
1121620046088118,100
1556252328265693,100
1352031884111493,100
1443482406850422,100
1129802102343926,100
1615237532756512,100
1132035181049290,100
1265838044078837760,100
1772216047879509,100
1658320769349411,100
1441021832116899,100
1201524812915851,100
1213146841352010,100
1575714101619752,100
1327266771651121,100
1294120040996111,100
1261208385382883328,100
1308607594948157440,100
1547271496194667,100
1217251987398836,100
1780659395997095,100
1726764403960448,100
1634915123353633,100
1281964272523265,100
143513594235771,100
1267080599690862,100
1213084365439679,100
1308702508792877056,100
1564911932279273,100
1134869407056709,100
120601223242097,100
1474611730756807,100
1333794891213807,100
17258524193669,100
1235926733571967,100
1622911944634199,100
1866436216855828,100
1772556551520299,100
1908764174123075,100
1669885876281080,100
1723966485563634,100
1147213930401219,100
1410764108794521,100
1135202319487186,100
1657942675666830,100
1918276550172154,100
1477772099410902,100
1654451238600957,100
1517991496732450,100
1498895654919460,100
1559750699959463,100
1241319929474331,100
1596632700037800,100
1515907004024746,100
197063033931947,100
1306923465157787,100
128542869750915,100
1673917353780863,100
1419024876709119,100
180947936587918,100
1377520583921596,100
1303524733928689664,100
1496405883223196,100
1493355242063622,100
1342840602009408,100
1270865878342525,100
12394765617693,100
1340846100208206,100
1529313078643114,100
1395119711193367,100
1963135023567020,100
1945730269836010,100
1976890447527999,100
1907562826674024,100
1301161275525727,100
1590899545318353,100
165783520290426,100
1265832119666393088,100
13022938969566,100
1865072260485098,100
1955069006378826,100
1949319568415470,100
1754674180182324,100
1581923130510303,100
1887438885762765,100
1833582567827387,100
1872519492052979,100
1835366158592855,100
1790454320414414,100
1922716410758641,100
1977608759866663,100
1261700066050235,100
1941454225165261,100
1119711372181504,100
1741215377805023,100
188875856333296,100
1320575975435722752,100
1187213151890051,100
1312634684436614,100
1284739663158300,100
132634336531753,100
1622972336246606,100
1349933762429220,100
154771023853468,100
1713742497110499,100
1949758014594910,100
1871794680945384,100
1255781308054720,100
1266211932772967,100
1948733544860718,100
1443141889239793,100
1964341629263331,100
1711476608842123,100
1268441681888296960,100
1671756999261451,100
142282315010467,100
1812657596368955,100
1798614793269536,100
1922528130861491,100
1979513259585493,100
1421110811104169,100
1661064054501302,100
1896246472276976,100
1578777731935286,100
1546619822780247,100
1587551857892006,100
1393825137423188,100
1718050652852329,100
1556524868641537,100
1820307292808133,100
129343715896218,100
1255414069515194368,100
1718498497939201,100
154521980746204,100
1299731808993715,100
1488576204971015,100
1867818359162489,100
1686690742789479,100
1926031246712460,100
1168044566333335,100
1487177692807445,100
1328698378362412,100
129453435008836,100
1288764074713703,100
1915594005878636,100
1529349335962300,100
1112063083902060,100
1407799823589436,100
1999286487697890,100
132708387852374,100
1631127922452174,100
1937903497310265,100
1147270220469003,100
1308699798047768576,100
1931777792919220,100
1471512077815376,100
1577234352545099,100
1275440620514974,100
1759258983432556,100
1260573837217477,100
1464385339491428,100
1998284878207636,100
1115691134813885,100
1167865176841491,100
1693635563080791,100
1769157910504525,100
1728126088835416,100
1652245389905055,100
1301813907271077,100
1556132928054903,100
1258030818084283,100
1620525231231493,100
1652619043972919,100
1158180242551658,100
12654062586514,100
118762275594065,100
154150220988458,100
1586850971530052,100
1733340560210254,100
1460657622162865,100
1344080168142989,100
1155621647048389,100
1553687502214394,100
1957811986988235,100
1378835810701209,100
1173313263033808,100
1548545260493220,100
1971519606161415,100
1947853573549402,100
120400529746339,100
1606596656708602,100
1667669044498046,100
1882844186278846,100
1572085620436897,100
1857431387395999,100
1281461148784925,100
156996002846393,100
1473365769231101,100
1282575775475748864,100
1595582933719812,100
1585952001238197,100
112621729646457,100
1512769537524105,100
1395478666197023,100
1300748256003010560,100
156796954997626,100
1197471450266867,100
1810667282725374,100
1380271331761285,100
1900779263024012,100
1467273785236546,100
1350120541965701,100
1457871385345115,100
1101704085340447,100
1880575411841809,100
1198561418986470,100
1760611981861863,100
1939267358686092,100
1752394087382028,100
1765514121172497,100
1630839297204128,100
1560574934408604,100
1354198558585903,100
1300444153417315,100
1258596177453730,100
1946506769346545,100
1616916344144303,100
1148594371181534,100
1182210116816880,100
1153649846234964,100
1704475702442671,100
1441081092172377,100
1308642480337657856,100
1900866767299237,100
1322743167469970,100
1998172013087358,100
