104280188776,1086838981507399680,0.8
104280188776,1017321932620709888,0.8
104280188776,1052392172218830848,0.8
104280188776,1054245158323343360,0.8
104280188776,1054633019174379520,0.8
104280188776,1062648166480207872,0.8
104280188776,1060796618108203008,0.8
104280188776,1017310732285526016,0.8
104280188776,1111451580638969856,0.8
104280188776,1054254917919289344,0.8
104280188776,1018692799677726720,0.8
104280188776,1023742438319878144,0.8
104280188776,1086836602015825920,0.8
1314,1042239536421535744,0.8
1019046736649990144,1385238243625721,-1
1019046736649990144,1830753337434263,-1
1019046736649990144,1271819034844468,-1
1019046736649990144,1803706724013860,-1
1019046736649990144,1752812855646771,-1
1019046736649990144,1396397322785479,-1
1019046736649990144,1932744522516377,-1
1019046736649990144,1472136185944207,-1
1019046736649990144,119812958333467,-1
1019046736649990144,1259789184909117,-1
1019046736649990144,1348702030581144,-1
1019046736649990144,1597727924210697,-1
1019046736649990144,1595324134077247,-1
1019046736649990144,1399926106817951,-1
1019046736649990144,1928971473061453,-1
1019046910940098560,1385238243625721,-1
1019046910940098560,1830753337434263,-1
1019046910940098560,1271819034844468,-1
1019046910940098560,1803706724013860,-1
1019046910940098560,1752812855646771,-1
1019046910940098560,1396397322785479,-1
1019046910940098560,1932744522516377,-1
1019046910940098560,1472136185944207,-1
1019046910940098560,119812958333467,-1
1019046910940098560,1259789184909117,-1
1019046910940098560,1348702030581144,-1
1019046910940098560,1597727924210697,-1
1019046910940098560,1595324134077247,-1
1019046910940098560,1399926106817951,-1
1019046910940098560,1928971473061453,-1
1019047907280236544,1385238243625721,-1
1019047907280236544,1830753337434263,-1
1019047907280236544,1271819034844468,-1
1019047907280236544,1803706724013860,-1
1019047907280236544,1752812855646771,-1
1019047907280236544,1396397322785479,-1
1019047907280236544,1932744522516377,-1
1019047907280236544,1472136185944207,-1
1019047907280236544,119812958333467,-1
1019047907280236544,1259789184909117,-1
1019047907280236544,1348702030581144,-1
1019047907280236544,1597727924210697,-1
1019047907280236544,1595324134077247,-1
1019047907280236544,1399926106817951,-1
1019047907280236544,1928971473061453,-1
1019157044689317888,1385238243625721,-1
1019157044689317888,1830753337434263,-1
1019157044689317888,1271819034844468,-1
1019157044689317888,1803706724013860,-1
1019157044689317888,1752812855646771,-1
1019157044689317888,1396397322785479,-1
1019157044689317888,1932744522516377,-1
1019157044689317888,1472136185944207,-1
1019157044689317888,119812958333467,-1
1019157044689317888,1259789184909117,-1
1019157044689317888,1348702030581144,-1
1019157044689317888,1597727924210697,-1
1019157044689317888,1595324134077247,-1
1019157044689317888,1399926106817951,-1
1019157044689317888,1928971473061453,-1
1020188803334418432,1385238243625721,-1
1020188803334418432,1830753337434263,-1
1020188803334418432,1271819034844468,-1
1020188803334418432,1803706724013860,-1
1020188803334418432,1752812855646771,-1
1020188803334418432,1396397322785479,-1
1020188803334418432,1932744522516377,-1
1020188803334418432,1472136185944207,-1
1020188803334418432,119812958333467,-1
1020188803334418432,1259789184909117,-1
1020188803334418432,1348702030581144,-1
1020188803334418432,1597727924210697,-1
1020188803334418432,1595324134077247,-1
1020188803334418432,1399926106817951,-1
1020188803334418432,1928971473061453,-1
1022046155473588224,1385238243625721,-1
1022046155473588224,1830753337434263,-1
1022046155473588224,1271819034844468,-1
1022046155473588224,1803706724013860,-1
1022046155473588224,1752812855646771,-1
1022046155473588224,1396397322785479,-1
1022046155473588224,1932744522516377,-1
1022046155473588224,1472136185944207,-1
1022046155473588224,119812958333467,-1
1022046155473588224,1259789184909117,-1
1022046155473588224,1348702030581144,-1
1022046155473588224,1597727924210697,-1
1022046155473588224,1595324134077247,-1
1022046155473588224,1399926106817951,-1
1022046155473588224,1928971473061453,-1
1022046155473588225,1385238243625721,-1
1022046155473588225,1830753337434263,-1
1022046155473588225,1271819034844468,-1
1022046155473588225,1803706724013860,-1
1022046155473588225,1752812855646771,-1
1022046155473588225,1396397322785479,-1
1022046155473588225,1932744522516377,-1
1022046155473588225,1472136185944207,-1
1022046155473588225,119812958333467,-1
1022046155473588225,1259789184909117,-1
1022046155473588225,1348702030581144,-1
1022046155473588225,1597727924210697,-1
1022046155473588225,1595324134077247,-1
1022046155473588225,1399926106817951,-1
1022046155473588225,1928971473061453,-1
1022046155473588226,1385238243625721,-1
1022046155473588226,1830753337434263,-1
1022046155473588226,1271819034844468,-1
1022046155473588226,1803706724013860,-1
1022046155473588226,1752812855646771,-1
1022046155473588226,1396397322785479,-1
1022046155473588226,1932744522516377,-1
1022046155473588226,1472136185944207,-1
1022046155473588226,119812958333467,-1
1022046155473588226,1259789184909117,-1
1022046155473588226,1348702030581144,-1
1022046155473588226,1597727924210697,-1
1022046155473588226,1595324134077247,-1
1022046155473588226,1399926106817951,-1
1022046155473588226,1928971473061453,-1
1022046155473588227,1385238243625721,-1
1022046155473588227,1830753337434263,-1
1022046155473588227,1271819034844468,-1
1022046155473588227,1803706724013860,-1
1022046155473588227,1752812855646771,-1
1022046155473588227,1396397322785479,-1
1022046155473588227,1932744522516377,-1
1022046155473588227,1472136185944207,-1
1022046155473588227,119812958333467,-1
1022046155473588227,1259789184909117,-1
1022046155473588227,1348702030581144,-1
1022046155473588227,1597727924210697,-1
1022046155473588227,1595324134077247,-1
1022046155473588227,1399926106817951,-1
1022046155473588227,1928971473061453,-1
1022046155473588228,1385238243625721,-1
1022046155473588228,1830753337434263,-1
1022046155473588228,1271819034844468,-1
1022046155473588228,1803706724013860,-1
1022046155473588228,1752812855646771,-1
1022046155473588228,1396397322785479,-1
1022046155473588228,1932744522516377,-1
1022046155473588228,1472136185944207,-1
1022046155473588228,119812958333467,-1
1022046155473588228,1259789184909117,-1
1022046155473588228,1348702030581144,-1
1022046155473588228,1597727924210697,-1
1022046155473588228,1595324134077247,-1
1022046155473588228,1399926106817951,-1
1022046155473588228,1928971473061453,-1
1022046155473588229,1385238243625721,-1
1022046155473588229,1830753337434263,-1
1022046155473588229,1271819034844468,-1
1022046155473588229,1803706724013860,-1
1022046155473588229,1752812855646771,-1
1022046155473588229,1396397322785479,-1
1022046155473588229,1932744522516377,-1
1022046155473588229,1472136185944207,-1
1022046155473588229,119812958333467,-1
1022046155473588229,1259789184909117,-1
1022046155473588229,1348702030581144,-1
1022046155473588229,1597727924210697,-1
1022046155473588229,1595324134077247,-1
1022046155473588229,1399926106817951,-1
1022046155473588229,1928971473061453,-1
1022046155473588230,1385238243625721,-1
1022046155473588230,1830753337434263,-1
1022046155473588230,1271819034844468,-1
1022046155473588230,1803706724013860,-1
1022046155473588230,1752812855646771,-1
1022046155473588230,1396397322785479,-1
1022046155473588230,1932744522516377,-1
1022046155473588230,1472136185944207,-1
1022046155473588230,119812958333467,-1
1022046155473588230,1259789184909117,-1
1022046155473588230,1348702030581144,-1
1022046155473588230,1597727924210697,-1
1022046155473588230,1595324134077247,-1
1022046155473588230,1399926106817951,-1
1022046155473588230,1928971473061453,-1
1022046155473588231,1385238243625721,-1
1022046155473588231,1830753337434263,-1
1022046155473588231,1271819034844468,-1
1022046155473588231,1803706724013860,-1
1022046155473588231,1752812855646771,-1
1022046155473588231,1396397322785479,-1
1022046155473588231,1932744522516377,-1
1022046155473588231,1472136185944207,-1
1022046155473588231,119812958333467,-1
1022046155473588231,1259789184909117,-1
1022046155473588231,1348702030581144,-1
1022046155473588231,1597727924210697,-1
1022046155473588231,1595324134077247,-1
1022046155473588231,1399926106817951,-1
1022046155473588231,1928971473061453,-1
1022046155473588232,1385238243625721,-1
1022046155473588232,1830753337434263,-1
1022046155473588232,1271819034844468,-1
1022046155473588232,1803706724013860,-1
1022046155473588232,1752812855646771,-1
1022046155473588232,1396397322785479,-1
1022046155473588232,1932744522516377,-1
1022046155473588232,1472136185944207,-1
1022046155473588232,119812958333467,-1
1022046155473588232,1259789184909117,-1
1022046155473588232,1348702030581144,-1
1022046155473588232,1597727924210697,-1
1022046155473588232,1595324134077247,-1
1022046155473588232,1399926106817951,-1
1022046155473588232,1928971473061453,-1
1022046155473588233,1385238243625721,-1
1022046155473588233,1830753337434263,-1
1022046155473588233,1271819034844468,-1
1022046155473588233,1803706724013860,-1
1022046155473588233,1752812855646771,-1
1022046155473588233,1396397322785479,-1
1022046155473588233,1932744522516377,-1
1022046155473588233,1472136185944207,-1
1022046155473588233,119812958333467,-1
1022046155473588233,1259789184909117,-1
1022046155473588233,1348702030581144,-1
1022046155473588233,1597727924210697,-1
1022046155473588233,1595324134077247,-1
1022046155473588233,1399926106817951,-1
1022046155473588233,1928971473061453,-1
1022046155473588234,1385238243625721,-1
1022046155473588234,1830753337434263,-1
1022046155473588234,1271819034844468,-1
1022046155473588234,1803706724013860,-1
1022046155473588234,1752812855646771,-1
1022046155473588234,1396397322785479,-1
1022046155473588234,1932744522516377,-1
1022046155473588234,1472136185944207,-1
1022046155473588234,119812958333467,-1
1022046155473588234,1259789184909117,-1
1022046155473588234,1348702030581144,-1
1022046155473588234,1597727924210697,-1
1022046155473588234,1595324134077247,-1
1022046155473588234,1399926106817951,-1
1022046155473588234,1928971473061453,-1
1022046155473588235,1385238243625721,-1
1022046155473588235,1830753337434263,-1
1022046155473588235,1271819034844468,-1
1022046155473588235,1803706724013860,-1
1022046155473588235,1752812855646771,-1
1022046155473588235,1396397322785479,-1
1022046155473588235,1932744522516377,-1
1022046155473588235,1472136185944207,-1
1022046155473588235,119812958333467,-1
1022046155473588235,1259789184909117,-1
1022046155473588235,1348702030581144,-1
1022046155473588235,1597727924210697,-1
1022046155473588235,1595324134077247,-1
1022046155473588235,1399926106817951,-1
1022046155473588235,1928971473061453,-1
1022046155473588236,1385238243625721,-1
1022046155473588236,1830753337434263,-1
1022046155473588236,1271819034844468,-1
1022046155473588236,1803706724013860,-1
1022046155473588236,1752812855646771,-1
1022046155473588236,1396397322785479,-1
1022046155473588236,1932744522516377,-1
1022046155473588236,1472136185944207,-1
1022046155473588236,119812958333467,-1
1022046155473588236,1259789184909117,-1
1022046155473588236,1348702030581144,-1
1022046155473588236,1597727924210697,-1
1022046155473588236,1595324134077247,-1
1022046155473588236,1399926106817951,-1
1022046155473588236,1928971473061453,-1
1022046155473588237,1385238243625721,-1
1022046155473588237,1830753337434263,-1
1022046155473588237,1271819034844468,-1
1022046155473588237,1803706724013860,-1
1022046155473588237,1752812855646771,-1
1022046155473588237,1396397322785479,-1
1022046155473588237,1932744522516377,-1
1022046155473588237,1472136185944207,-1
1022046155473588237,119812958333467,-1
1022046155473588237,1259789184909117,-1
1022046155473588237,1348702030581144,-1
1022046155473588237,1597727924210697,-1
1022046155473588237,1595324134077247,-1
1022046155473588237,1399926106817951,-1
1022046155473588237,1928971473061453,-1
1022046155473588238,1385238243625721,-1
1022046155473588238,1830753337434263,-1
1022046155473588238,1271819034844468,-1
1022046155473588238,1803706724013860,-1
1022046155473588238,1752812855646771,-1
1022046155473588238,1396397322785479,-1
1022046155473588238,1932744522516377,-1
1022046155473588238,1472136185944207,-1
1022046155473588238,119812958333467,-1
1022046155473588238,1259789184909117,-1
1022046155473588238,1348702030581144,-1
1022046155473588238,1597727924210697,-1
1022046155473588238,1595324134077247,-1
1022046155473588238,1399926106817951,-1
